Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU_13483,17,32,44,51,2.6,0
STU_13484,14,56,38,56,4.4,1
STU_13485,15,38,45,53,4.6,0
STU_13486,18,37,50,38,7.0,0
STU_13487,18,69,65,53,9.5,1
STU_13488,14,76,84,73,20.1,1
STU_13489,19,73,41,25,5.8,0
STU_13490,15,51,66,54,19.4,1
STU_13491,16,55,62,62,10.1,1
STU_13492,19,47,42,46,3.8,0
STU_13493,19,49,57,50,7.4,1
STU_13494,14,37,52,60,3.0,0
STU_13495,14,59,59,52,6.6,1
STU_13496,18,51,49,47,6.3,0
STU_13497,14,34,41,51,8.9,0
STU_13498,14,47,55,55,11.5,1
STU_13499,14,37,45,44,7.8,0
STU_13500,18,41,52,47,4.1,0
STU_13501,16,75,81,51,17.1,1
STU_13502,16,69,87,64,20.8,1
STU_13503,14,46,59,47,7.3,1
STU_13504,18,43,44,58,9.8,0
STU_13505,16,55,63,69,7.1,1
STU_13506,19,63,57,58,8.9,1
STU_13507,16,51,44,56,9.2,1
STU_13508,16,57,52,51,3.4,1
STU_13509,18,42,47,43,6.7,0
STU_13510,19,47,41,68,14.3,1
STU_13511,18,68,50,64,13.6,1
STU_13512,14,46,48,52,6.6,0
STU_13513,17,46,52,59,9.3,1
STU_13514,16,48,38,56,6.9,0
STU_13515,17,40,64,61,11.7,1
STU_13516,18,22,47,59,2.6,0
STU_13517,18,56,41,49,10.9,0
STU_13518,18,71,93,79,17.8,1
STU_13519,17,58,34,33,5.2,0
STU_13520,18,73,60,70,16.4,1
STU_13521,14,59,57,57,9.6,1
STU_13522,18,62,46,43,7.8,1
STU_13523,15,52,63,64,6.6,1
STU_13524,17,62,63,44,16.8,1
STU_13525,15,57,40,70,6.9,1
STU_13526,18,78,75,91,19.3,1
STU_13527,14,67,38,63,18.0,1
STU_13528,16,34,53,40,6.0,0
STU_13529,19,30,63,47,7.3,0
STU_13530,19,47,18,58,2.0,0
STU_13531,18,54,47,50,7.9,1
STU_13532,14,56,35,22,8.5,0
STU_13533,17,71,62,66,15.2,1
STU_13534,15,59,90,75,18.6,1
STU_13535,15,39,60,64,12.4,1
STU_13536,15,66,59,68,14.5,1
STU_13537,17,60,21,71,7.3,0
STU_13538,19,45,33,47,3.6,0
STU_13539,14,37,52,74,9.6,1
STU_13540,17,64,63,60,15.0,1
STU_13541,15,25,43,58,0.9,0
STU_13542,18,35,60,53,8.8,0
STU_13543,16,39,32,70,2.2,0
STU_13544,17,45,46,58,4.9,0
STU_13545,17,50,47,54,9.0,1
STU_13546,14,73,59,52,18.7,1
STU_13547,14,42,42,56,8.2,0
STU_13548,17,57,62,49,11.9,1
STU_13549,15,47,28,60,9.5,0
STU_13550,16,42,28,58,5.1,0
STU_13551,14,57,87,68,10.6,1
STU_13552,15,52,37,55,3.5,0
STU_13553,18,53,66,55,8.2,1
STU_13554,14,71,64,78,16.6,1
STU_13555,15,51,47,71,9.1,1
STU_13556,15,57,60,44,9.5,1
STU_13557,16,57,49,72,6.6,1
STU_13558,16,59,41,61,2.7,1
STU_13559,18,60,49,43,7.1,1
STU_13560,15,58,63,39,13.2,1
STU_13561,19,65,48,70,10.3,1
STU_13562,15,47,39,51,3.6,0
STU_13563,16,33,32,42,2.1,0
STU_13564,19,50,34,54,5.1,0
STU_13565,14,36,68,66,7.1,1
STU_13566,14,54,41,31,7.4,0
STU_13567,17,66,60,55,7.5,1
STU_13568,16,58,48,55,8.2,1
STU_13569,17,66,60,73,10.5,1
STU_13570,19,43,48,61,6.3,1
STU_13571,16,48,27,59,4.4,0
STU_13572,18,62,56,52,11.2,1
STU_13573,15,56,65,67,13.4,1
STU_13574,18,52,38,46,5.7,0
STU_13575,19,81,98,69,22.9,1
STU_13576,16,75,75,71,18.2,1
STU_13577,19,32,52,50,3.8,0
STU_13578,15,52,51,51,2.3,1
STU_13579,14,53,26,67,7.3,0
STU_13580,14,51,60,52,9.6,1
STU_13581,19,75,97,59,22.7,1
STU_13582,17,75,81,60,22.3,1
STU_13583,16,48,54,46,11.9,0
STU_13584,16,58,37,70,6.4,1
STU_13585,14,73,51,69,15.6,1
STU_13586,18,61,39,66,8.8,1
STU_13587,15,56,39,58,3.3,1
STU_13588,18,43,33,47,3.4,0
STU_13589,18,30,47,70,6.4,0
STU_13590,19,67,63,53,14.1,1
STU_13591,14,48,27,72,4.1,0
STU_13592,14,62,41,53,6.4,1
STU_13593,14,78,61,85,18.1,1
STU_13594,19,55,48,45,10.2,0
STU_13595,17,53,56,52,10.9,1
STU_13596,18,71,62,43,14.4,1
STU_13597,19,20,44,64,6.5,0
STU_13598,16,71,61,68,18.8,1
STU_13599,15,66,57,80,12.1,1
STU_13600,17,47,65,48,7.6,1
STU_13601,16,61,50,78,16.8,1
STU_13602,18,59,68,59,11.8,1
STU_13603,14,63,35,53,8.1,1
STU_13604,18,59,59,54,11.1,1
STU_13605,19,37,56,41,4.6,0
STU_13606,15,75,50,66,15.6,1
STU_13607,19,90,78,72,22.5,1
STU_13608,17,32,32,31,2.6,0
STU_13609,17,73,59,24,5.7,0
STU_13610,15,45,31,47,5.4,0
STU_13611,16,67,49,72,12.6,1
STU_13612,16,59,54,58,9.3,1
STU_13613,17,39,55,37,6.2,0
STU_13614,17,43,50,33,6.8,0
STU_13615,14,46,52,64,5.9,1
STU_13616,16,37,51,40,11.7,0
STU_13617,15,60,42,63,9.2,1
STU_13618,16,28,63,59,6.6,0
STU_13619,14,46,52,69,5.9,1
STU_13620,19,59,60,57,17.0,1
STU_13621,17,69,46,72,15.4,1
STU_13622,17,34,69,73,11.8,0
STU_13623,14,44,74,46,14.5,1
STU_13624,15,35,41,50,3.3,0
STU_13625,17,47,38,49,4.0,0
STU_13626,18,44,41,37,3.7,0
STU_13627,17,60,49,57,8.2,1
STU_13628,18,63,69,48,14.7,1
STU_13629,14,46,37,56,6.3,0
STU_13630,14,53,58,86,15.9,1
STU_13631,17,43,45,49,5.7,0
STU_13632,16,48,53,52,7.5,1
STU_13633,18,26,57,67,6.2,0
STU_13634,15,39,53,67,7.2,1
STU_13635,17,53,68,47,7.7,1
STU_13636,15,41,32,55,2.2,0
STU_13637,17,51,69,24,10.1,0
STU_13638,16,43,41,42,7.6,0
STU_13639,16,51,64,77,18.8,1
STU_13640,16,34,60,52,11.4,0
STU_13641,19,50,65,54,9.8,1
STU_13642,16,82,63,55,18.1,1
STU_13643,14,66,69,52,17.1,1
STU_13644,14,80,66,39,19.2,1
STU_13645,19,34,24,47,5.9,0
STU_13646,18,44,44,54,3.7,0
STU_13647,15,32,29,50,2.2,0
STU_13648,17,53,74,52,14.3,1
STU_13649,17,46,54,31,1.9,0
STU_13650,19,51,45,51,9.3,0
STU_13651,14,26,33,33,2.8,0
STU_13652,17,64,57,54,15.5,1
STU_13653,14,47,61,58,10.9,1
STU_13654,18,48,68,52,15.5,1
STU_13655,15,42,87,69,9.4,1
STU_13656,18,63,42,38,4.4,0
STU_13657,19,58,49,45,6.1,1
STU_13658,16,39,79,69,13.5,1
STU_13659,16,38,45,55,2.6,0
STU_13660,16,44,36,57,5.8,0
STU_13661,18,42,50,44,5.3,0
STU_13662,17,42,57,60,7.7,1
STU_13663,15,63,53,66,11.6,1
STU_13664,16,72,70,67,15.3,1
STU_13665,19,51,50,48,3.1,0
STU_13666,19,47,41,56,4.6,0
STU_13667,16,47,59,48,3.4,1
STU_13668,16,46,43,58,7.9,0
STU_13669,15,26,48,50,3.7,0
STU_13670,16,37,48,39,10.0,0
STU_13671,15,56,47,57,16.4,1
STU_13672,19,37,45,70,2.3,1
STU_13673,16,31,65,29,4.7,0
STU_13674,18,59,69,83,19.4,1
STU_13675,18,48,38,62,9.1,0
STU_13676,19,54,50,52,5.9,1
STU_13677,15,94,79,60,30.7,1
STU_13678,18,39,59,52,6.8,1
STU_13679,15,56,54,49,11.4,1
STU_13680,18,30,28,63,4.8,0
STU_13681,18,34,50,42,4.2,0
STU_13682,15,40,59,55,11.8,1
STU_13683,17,76,67,70,20.3,1
STU_13684,18,43,37,45,6.1,0
STU_13685,16,41,62,60,4.0,1
STU_13686,19,69,56,57,14.2,1
STU_13687,17,36,57,31,6.1,0
STU_13688,15,58,50,58,10.1,1
STU_13689,17,65,54,60,5.9,1
STU_13690,14,37,49,68,6.6,1
STU_13691,14,27,45,56,4.5,0
STU_13692,18,44,49,71,12.0,1
STU_13693,18,57,60,62,10.3,1
STU_13694,16,71,68,46,10.1,1
STU_13695,19,61,36,42,5.1,0
STU_13696,17,61,45,30,9.8,0
STU_13697,14,83,100,67,21.9,1
STU_13698,18,47,34,57,4.0,0
STU_13699,19,51,40,33,4.8,0
STU_13700,17,47,60,65,5.0,1
STU_13701,18,43,66,53,8.7,1
STU_13702,18,59,20,39,3.8,0
STU_13703,14,68,63,40,10.9,1
STU_13704,14,31,39,66,2.1,0
STU_13705,18,65,57,72,12.8,1
STU_13706,15,68,66,52,10.0,1
STU_13707,18,78,69,79,21.6,1
STU_13708,19,41,40,47,4.2,0
STU_13709,18,75,58,54,14.5,1
STU_13710,16,51,47,46,7.6,0
STU_13711,16,41,52,50,6.7,0
STU_13712,16,31,58,45,4.0,0
STU_13713,15,16,52,52,6.0,0
STU_13714,15,66,48,70,6.2,1
STU_13715,18,32,48,73,2.8,0
STU_13716,16,62,62,43,9.9,1
STU_13717,15,42,59,60,9.2,1
STU_13718,14,57,50,60,11.4,1
STU_13719,18,49,51,57,5.5,1
STU_13720,19,46,38,54,13.1,0
STU_13721,17,75,80,70,16.9,1
STU_13722,18,46,65,38,7.0,0
STU_13723,17,48,54,87,4.2,1
STU_13724,16,65,64,57,8.4,1
STU_13725,17,57,50,62,8.2,1
STU_13726,16,47,42,41,7.2,0
STU_13727,14,75,44,50,11.4,1
STU_13728,17,46,58,36,6.5,0
STU_13729,18,43,37,65,4.0,0
STU_13730,16,49,49,43,8.9,0
STU_13731,18,44,59,56,11.7,1
STU_13732,15,44,57,57,12.2,1
STU_13733,16,41,51,57,6.2,0
STU_13734,17,42,35,41,9.6,0
STU_13735,16,63,63,73,17.2,1
STU_13736,18,74,74,78,17.1,1
STU_13737,14,58,57,54,14.8,1
STU_13738,16,42,34,48,2.7,0
STU_13739,17,42,58,59,6.5,1
STU_13740,15,90,60,66,16.5,1
STU_13741,19,55,44,37,2.7,0
STU_13742,14,47,48,61,7.8,1
STU_13743,15,47,47,68,5.4,1
STU_13744,16,39,69,72,9.7,1
STU_13745,18,36,46,53,1.5,0
STU_13746,18,57,51,71,15.6,1
STU_13747,17,57,47,50,8.0,1
STU_13748,18,33,40,39,3.8,0
STU_13749,14,61,48,50,5.0,1
STU_13750,18,52,63,81,9.9,1
STU_13751,17,35,46,44,4.7,0
STU_13752,19,71,70,72,20.0,1
STU_13753,16,56,28,57,7.4,0
STU_13754,16,72,80,61,17.9,1
STU_13755,18,53,51,71,8.9,1
STU_13756,15,65,60,76,12.0,1
STU_13757,16,64,59,87,11.5,1
STU_13758,19,54,40,43,5.9,0
STU_13759,18,54,55,63,12.0,1
STU_13760,17,43,40,53,6.2,0
STU_13761,19,37,56,40,2.5,0
STU_13762,18,43,27,45,7.0,0
STU_13763,19,42,34,51,3.4,0
STU_13764,16,46,45,47,6.1,0
STU_13765,17,66,65,43,7.8,1
STU_13766,18,38,52,51,4.3,0
STU_13767,14,45,39,45,11.1,0
STU_13768,17,53,47,47,6.2,0
STU_13769,14,42,51,53,3.4,0
STU_13770,19,36,67,48,4.4,1
STU_13771,15,58,48,52,8.5,1
STU_13772,17,44,37,72,6.8,1
STU_13773,19,67,56,71,9.5,1
STU_13774,14,41,51,55,8.6,0
STU_13775,16,37,49,38,4.1,0
STU_13776,16,46,54,60,5.4,1
STU_13777,15,72,62,87,13.0,1
STU_13778,17,36,51,65,4.6,1
STU_13779,17,72,83,51,18.2,1
STU_13780,17,29,40,46,2.9,0
STU_13781,19,67,46,51,12.8,1
STU_13782,15,42,53,43,7.5,0
STU_13783,17,49,32,62,4.1,0
STU_13784,19,57,40,66,8.4,1
STU_13785,16,25,37,70,4.7,0
STU_13786,14,47,34,59,5.6,0
STU_13787,19,41,60,51,6.3,1
STU_13788,16,62,58,60,12.2,1
STU_13789,16,36,54,41,5.3,0
STU_13790,14,46,58,70,9.2,1
STU_13791,16,69,56,51,12.5,1
STU_13792,15,61,61,50,8.3,1
STU_13793,14,43,49,53,10.0,0
STU_13794,16,67,49,20,7.8,0
STU_13795,18,29,48,67,10.9,0
STU_13796,19,43,57,38,3.3,0
STU_13797,16,53,65,72,17.3,1
STU_13798,15,48,52,46,5.1,0
STU_13799,17,46,44,48,7.5,0
STU_13800,16,28,50,35,1.9,0
STU_13801,17,38,55,67,5.8,1
STU_13802,18,44,37,73,9.4,1
STU_13803,16,69,68,76,18.6,1
STU_13804,14,65,57,60,11.2,1
STU_13805,17,66,45,53,6.1,1
STU_13806,18,38,56,60,2.7,1
STU_13807,14,67,52,61,16.2,1
STU_13808,14,57,43,66,5.9,1
STU_13809,14,47,45,45,9.4,0
STU_13810,14,38,58,63,6.1,1
STU_13811,16,73,44,70,10.1,1
STU_13812,19,62,45,50,15.8,1
STU_13813,16,59,62,49,12.1,1
STU_13814,16,31,47,52,6.8,0
STU_13815,18,59,75,68,16.4,1
STU_13816,18,91,80,61,20.9,1
STU_13817,19,65,60,61,13.9,1
STU_13818,18,46,33,29,6.2,0
STU_13819,15,72,46,67,12.8,1
STU_13820,19,43,42,69,13.8,1
STU_13821,18,43,47,69,6.8,1
STU_13822,19,95,65,74,20.9,1
STU_13823,16,62,61,58,15.4,1
STU_13824,16,47,51,42,7.1,0
STU_13825,19,58,67,43,6.2,1
STU_13826,15,72,66,59,13.6,1
STU_13827,15,65,77,62,24.1,1
STU_13828,19,46,28,40,3.5,0
STU_13829,18,71,55,56,10.4,1
STU_13830,17,51,67,41,12.7,1
STU_13831,15,60,67,51,15.7,1
STU_13832,14,58,48,61,12.7,1
STU_13833,16,53,44,54,5.9,1
STU_13834,19,26,44,58,3.2,0
STU_13835,14,16,44,54,6.6,0
STU_13836,19,60,52,59,12.5,1
STU_13837,16,57,25,58,5.5,0
STU_13838,16,63,58,66,17.1,1
STU_13839,15,42,52,42,7.4,0
STU_13840,15,43,55,42,5.3,0
STU_13841,14,71,56,76,11.0,1
STU_13842,19,41,60,88,6.9,1
STU_13843,16,52,47,60,6.1,1
STU_13844,14,64,65,59,22.4,1
STU_13845,17,34,42,72,5.5,0
STU_13846,14,55,53,47,6.5,1
STU_13847,18,71,53,62,11.1,1
STU_13848,14,74,59,63,16.9,1
STU_13849,18,33,39,59,10.5,0
STU_13850,18,46,43,50,8.5,0
STU_13851,18,80,72,86,23.9,1
STU_13852,17,47,42,50,6.3,0
STU_13853,14,27,38,59,6.3,0
STU_13854,14,32,63,58,5.6,0
STU_13855,17,45,60,55,10.2,1
STU_13856,16,42,67,33,4.5,0
STU_13857,15,22,28,40,3.8,0
STU_13858,14,53,52,60,6.5,1
STU_13859,15,39,38,51,2.6,0
STU_13860,19,41,53,46,9.4,0
STU_13861,19,55,73,57,10.2,1
STU_13862,17,41,39,60,11.2,0
STU_13863,19,58,53,66,13.1,1
STU_13864,19,29,41,72,6.6,0
STU_13865,16,47,58,37,15.8,0
STU_13866,16,57,41,75,15.0,1
STU_13867,16,35,57,52,4.1,0
STU_13868,19,53,64,42,7.8,1
STU_13869,17,37,46,48,1.3,0
STU_13870,18,85,50,79,16.0,1
STU_13871,18,56,62,79,13.0,1
STU_13872,15,34,75,54,18.0,0
STU_13873,18,20,46,39,2.8,0
STU_13874,18,42,55,43,10.7,0
STU_13875,16,79,61,54,5.8,1
STU_13876,16,38,34,50,1.9,0
STU_13877,19,71,59,71,14.1,1
STU_13878,15,51,50,54,3.5,1
STU_13879,14,40,57,66,9.9,1
STU_13880,15,28,53,36,5.8,0
STU_13881,15,57,58,74,8.9,1
STU_13882,17,37,64,74,13.2,1
STU_13883,19,61,49,49,8.9,1
STU_13884,17,42,38,41,4.5,0
STU_13885,15,82,76,78,22.7,1
STU_13886,15,50,64,35,6.6,0
STU_13887,15,48,46,43,5.1,0
STU_13888,18,50,56,42,7.7,0
STU_13889,17,43,44,47,2.9,0
STU_13890,15,45,67,46,5.4,1
STU_13891,16,34,48,44,6.9,0
STU_13892,19,48,59,46,9.4,1
STU_13893,19,72,44,47,8.3,1
STU_13894,16,57,44,44,10.7,0
STU_13895,19,61,51,60,7.9,1
STU_13896,18,52,74,74,14.9,1
STU_13897,18,46,63,62,11.8,1
STU_13898,14,41,33,71,10.2,0
STU_13899,14,51,71,54,16.2,1
STU_13900,14,48,49,55,16.2,1
STU_13901,19,53,60,59,8.7,1
STU_13902,18,43,54,58,6.4,1
STU_13903,18,60,51,55,9.2,1
STU_13904,18,45,57,53,7.5,1
STU_13905,16,22,45,40,6.3,0
STU_13906,18,56,54,26,9.0,0
STU_13907,16,33,40,62,10.1,0
STU_13908,14,58,54,68,11.5,1
STU_13909,14,59,76,60,17.7,1
STU_13910,19,54,40,49,9.5,0
STU_13911,14,35,59,47,8.0,0
STU_13912,19,68,40,56,13.9,1
STU_13913,15,44,34,61,4.8,0
STU_13914,15,36,39,38,2.6,0
STU_13915,17,37,56,64,10.6,1
STU_13916,19,65,43,47,6.6,1
STU_13917,17,38,43,31,6.9,0
STU_13918,17,46,57,46,4.7,0
STU_13919,15,53,75,80,15.5,1
STU_13920,19,78,38,40,2.7,1
STU_13921,15,57,52,55,11.2,1
STU_13922,17,43,48,54,8.0,0
STU_13923,19,74,89,67,18.3,1
STU_13924,17,68,60,77,13.9,1
STU_13925,18,46,60,41,3.9,0
STU_13926,19,53,64,58,11.8,1
STU_13927,19,58,54,65,10.4,1
STU_13928,17,47,44,46,7.7,0
STU_13929,18,55,64,58,11.3,1
STU_13930,16,37,39,62,5.4,0
STU_13931,15,36,48,49,8.5,0
STU_13932,17,55,58,52,8.1,1
STU_13933,19,50,43,38,4.9,0
STU_13934,15,60,45,63,6.6,1
STU_13935,15,46,44,53,5.9,0
STU_13936,15,51,47,51,10.1,0
STU_13937,16,50,68,59,16.0,1
STU_13938,14,41,44,49,3.3,0
STU_13939,17,57,41,60,10.2,1
STU_13940,14,27,42,44,5.8,0
STU_13941,14,70,56,53,13.4,1
STU_13942,14,46,51,53,10.2,1
STU_13943,15,38,48,50,2.8,0
STU_13944,18,57,45,73,9.0,1
STU_13945,15,48,77,44,7.4,1
STU_13946,15,56,58,31,3.6,0
STU_13947,19,52,61,67,5.9,1
STU_13948,19,49,42,45,8.7,0
STU_13949,14,15,27,68,6.0,0
STU_13950,15,71,57,74,14.3,1
STU_13951,14,37,53,59,7.4,0
STU_13952,19,54,45,65,5.6,1
STU_13953,18,56,47,35,9.0,0
STU_13954,17,50,36,41,9.7,0
STU_13955,14,69,53,63,13.5,1
STU_13956,18,55,49,50,8.3,1
STU_13957,17,55,48,47,9.5,1
STU_13958,16,30,44,61,6.6,0
STU_13959,14,69,60,68,18.6,1
STU_13960,14,41,71,68,10.1,1
STU_13961,16,40,59,51,8.8,1
STU_13962,16,42,57,51,6.0,1
STU_13963,14,76,64,78,14.5,1
STU_13964,16,43,29,34,2.6,0
STU_13965,15,56,60,54,9.0,1
STU_13966,17,52,60,41,5.4,1
STU_13967,17,49,73,78,12.7,1
STU_13968,17,37,60,82,9.8,1
STU_13969,15,33,52,57,8.9,0
STU_13970,16,45,45,55,4.2,0
STU_13971,18,59,56,52,7.8,1
STU_13972,16,62,38,54,10.0,1
STU_13973,14,51,66,61,13.5,1
STU_13974,19,68,50,42,10.7,1
STU_13975,17,78,80,66,12.7,1
STU_13976,16,47,40,38,3.1,0
STU_13977,18,66,54,51,8.8,1
STU_13978,14,69,62,61,13.8,1
STU_13979,15,35,33,38,1.5,0
STU_13980,15,41,54,59,7.0,1
STU_13981,18,37,57,51,10.0,0
STU_13982,14,57,72,73,14.8,1
STU_13983,17,48,59,45,8.6,1
STU_13984,16,47,53,52,8.0,1
STU_13985,14,51,45,44,9.5,0
STU_13986,15,30,46,67,10.1,0
STU_13987,18,51,62,47,4.7,1
STU_13988,18,55,48,45,6.0,0
STU_13989,16,43,62,45,2.3,1
STU_13990,18,33,38,50,5.4,0
STU_13991,18,46,66,54,4.0,1
STU_13992,14,44,36,56,4.6,0
STU_13993,17,83,72,70,24.0,1
STU_13994,16,76,65,60,14.4,1
STU_13995,14,40,54,15,4.0,0
STU_13996,17,43,50,44,3.4,0
STU_13997,14,36,28,67,5.6,0
STU_13998,19,50,38,54,3.3,0
STU_13999,14,59,42,44,9.4,0
STU_14000,18,54,39,51,9.3,0
STU_14001,17,33,45,43,4.6,0
STU_14002,16,50,36,70,11.9,1
STU_14003,16,38,67,69,11.9,1
STU_14004,17,37,54,42,5.2,0
STU_14005,18,50,61,50,4.5,1
STU_14006,15,50,37,39,6.3,0
STU_14007,14,56,46,50,11.0,1
STU_14008,18,91,85,64,22.9,1
STU_14009,19,58,67,49,10.9,1
STU_14010,17,36,58,53,3.8,0
STU_14011,14,45,65,71,9.7,1
STU_14012,16,48,54,54,8.6,1
STU_14013,15,45,47,43,8.3,0
STU_14014,19,51,51,51,3.4,1
STU_14015,16,57,49,58,9.7,1
STU_14016,17,46,52,52,7.9,1
STU_14017,14,39,40,70,3.7,0
STU_14018,17,77,72,69,19.7,1
STU_14019,14,51,56,55,3.4,1
STU_14020,18,35,51,32,10.4,0
STU_14021,15,46,45,42,7.3,0
STU_14022,18,48,47,58,6.5,1
STU_14023,18,69,51,66,15.8,1
STU_14024,17,60,66,56,13.4,1
STU_14025,15,52,51,58,7.4,1
STU_14026,14,41,45,60,4.8,0
STU_14027,14,38,51,46,6.0,0
STU_14028,19,55,34,46,6.7,0
STU_14029,16,67,74,57,13.5,1
STU_14030,19,60,49,61,10.0,1
STU_14031,19,68,56,54,13.8,1
STU_14032,14,31,52,58,3.3,0
STU_14033,17,56,67,56,14.4,1
STU_14034,18,77,85,58,17.1,1
STU_14035,18,48,36,76,5.0,1
STU_14036,18,58,49,45,12.6,1
STU_14037,15,62,52,72,16.3,1
STU_14038,14,58,48,31,5.6,0
STU_14039,17,24,42,57,3.9,0
STU_14040,15,55,46,85,9.2,1
STU_14041,16,38,41,59,2.2,0
STU_14042,17,48,51,75,14.3,1
STU_14043,19,59,61,49,4.6,1
STU_14044,17,21,42,63,6.9,0
STU_14045,17,58,51,61,11.9,1
STU_14046,18,60,32,79,11.0,0
STU_14047,17,46,40,46,11.7,0
STU_14048,19,47,40,64,5.0,1
STU_14049,19,50,50,60,9.6,1
STU_14050,14,68,66,49,13.0,1
STU_14051,17,80,32,48,5.5,0
STU_14052,18,75,75,50,20.5,1
STU_14053,17,54,56,17,7.1,0
STU_14054,16,29,48,34,2.1,0
STU_14055,16,50,60,49,7.1,1
STU_14056,18,60,52,64,16.2,1
STU_14057,14,51,50,35,4.4,0
STU_14058,14,28,62,46,4.2,0
STU_14059,19,42,68,59,10.1,1
STU_14060,19,54,63,43,3.9,1
STU_14061,15,44,46,37,3.8,0
STU_14062,18,57,40,42,4.7,0
STU_14063,17,72,42,80,18.6,1
STU_14064,18,59,43,38,10.7,0
STU_14065,15,47,46,67,8.3,1
STU_14066,19,42,42,65,4.9,0
STU_14067,18,68,51,55,12.9,1
STU_14068,18,54,59,62,11.3,1
STU_14069,19,82,71,58,19.3,1
STU_14070,15,42,45,53,4.3,0
STU_14071,19,30,52,74,4.0,0
STU_14072,14,26,37,61,2.1,0
STU_14073,17,53,66,51,10.9,1
STU_14074,19,61,41,41,9.3,0
STU_14075,15,40,45,49,6.3,0
STU_14076,16,46,45,50,2.1,0
STU_14077,14,67,46,72,17.3,1
STU_14078,16,57,47,54,9.0,1
STU_14079,19,60,70,82,15.4,1
STU_14080,14,66,60,63,16.2,1
STU_14081,17,64,37,52,10.7,1
STU_14082,19,56,48,64,11.6,1
STU_14083,17,39,33,59,5.4,0
STU_14084,18,32,57,46,8.6,0
STU_14085,16,66,62,50,14.0,1
STU_14086,14,36,30,32,4.7,0
STU_14087,17,54,43,57,13.4,1
STU_14088,15,48,51,73,12.9,1
STU_14089,17,56,59,66,12.7,1
STU_14090,15,71,44,66,8.2,1
STU_14091,19,48,50,43,5.0,0
STU_14092,14,65,74,66,20.4,1
STU_14093,17,60,70,42,16.7,1
STU_14094,17,36,37,65,8.3,0
STU_14095,14,40,50,70,9.3,1
STU_14096,17,34,60,41,6.8,0
STU_14097,15,42,35,65,2.2,0
STU_14098,17,53,42,51,7.6,0
STU_14099,16,55,50,45,10.7,1
STU_14100,19,49,42,48,5.6,0
STU_14101,18,39,50,59,6.6,0
STU_14102,15,35,43,52,6.6,0
STU_14103,16,39,32,48,8.6,0
STU_14104,19,36,61,59,7.0,1
STU_14105,14,47,50,58,4.6,1
STU_14106,15,71,53,53,8.6,1
STU_14107,18,43,54,53,10.4,1
STU_14108,19,48,49,49,9.1,0
STU_14109,18,41,33,53,2.1,0
STU_14110,14,53,38,40,11.5,0
STU_14111,14,45,60,41,3.7,0
STU_14112,15,48,55,55,10.3,1
STU_14113,17,47,39,48,10.6,0
STU_14114,14,38,32,51,2.8,0
STU_14115,19,62,62,61,13.2,1
STU_14116,17,84,73,95,20.3,1
STU_14117,16,51,41,44,6.7,0
STU_14118,18,51,44,56,10.3,1
STU_14119,17,54,42,41,6.0,0
STU_14120,18,52,25,70,3.7,0
STU_14121,17,57,55,79,13.9,1
STU_14122,16,52,50,39,10.5,0
STU_14123,14,40,62,49,5.2,1
STU_14124,16,50,40,50,3.8,0
STU_14125,14,73,74,64,20.9,1
STU_14126,14,27,59,43,3.2,0
STU_14127,18,59,45,66,11.3,1
STU_14128,19,66,46,74,8.9,1
STU_14129,16,73,52,68,12.4,1
STU_14130,17,62,50,74,17.9,1
STU_14131,16,30,37,42,1.0,0
STU_14132,18,61,56,61,4.1,1
STU_14133,14,64,58,64,7.5,1
STU_14134,18,73,80,60,18.7,1
STU_14135,15,29,42,49,6.2,0
STU_14136,15,39,36,34,5.5,0
STU_14137,17,27,63,32,1.5,0
STU_14138,18,62,48,46,5.1,1
STU_14139,17,40,40,45,11.1,0
STU_14140,17,67,76,62,7.5,1
STU_14141,15,43,45,49,5.1,0
STU_14142,17,61,42,74,21.0,1
STU_14143,15,57,63,39,6.7,1
STU_14144,14,57,29,69,8.6,0
STU_14145,18,31,49,56,4.8,0
STU_14146,17,41,52,54,3.7,0
STU_14147,15,70,64,69,11.9,1
STU_14148,16,35,57,51,2.4,0
STU_14149,17,71,65,45,10.5,1
STU_14150,19,29,58,53,0.7,0
STU_14151,14,36,53,47,9.7,0
STU_14152,14,42,40,52,3.9,0
STU_14153,16,28,42,41,4.5,0
STU_14154,15,48,62,71,6.7,1
STU_14155,17,41,37,56,3.5,0
STU_14156,15,31,50,58,2.0,0
STU_14157,14,67,41,45,7.2,1
STU_14158,15,57,49,62,12.3,1
STU_14159,14,60,65,57,9.2,1
STU_14160,15,71,66,62,14.8,1
STU_14161,16,57,20,26,2.2,0
STU_14162,18,34,39,73,6.2,0
STU_14163,16,32,25,54,8.2,0
STU_14164,16,60,41,55,4.5,1
STU_14165,18,56,49,40,8.4,0
STU_14166,18,62,56,77,14.4,1
STU_14167,17,53,67,72,10.7,1
STU_14168,17,60,67,71,15.5,1
STU_14169,16,61,78,58,9.5,1
STU_14170,16,34,55,79,7.5,0
STU_14171,14,72,72,76,18.0,1
STU_14172,14,61,54,39,8.6,1
STU_14173,17,79,68,70,20.2,1
STU_14174,19,58,53,66,13.3,1
STU_14175,19,44,44,52,5.2,0
STU_14176,17,61,47,59,7.1,1
STU_14177,14,73,66,81,17.9,1
STU_14178,14,79,68,59,14.8,1
STU_14179,19,40,61,54,12.2,1
